ags,gdp_nominal_1992,gdp_nominal_1994,gdp_nominal_1995,gdp_nominal_1996,gdp_nominal_1997,gdp_nominal_1998,gdp_nominal_1999,gdp_nominal_2000,gdp_nominal_2001,gdp_nominal_2002,gdp_nominal_2003,gdp_nominal_2004,gdp_nominal_2005,gdp_nominal_2006,gdp_nominal_2007,gdp_nominal_2008,gdp_nominal_2009,gdp_nominal_2010,gdp_nominal_2011,gdp_nominal_2012,gdp_nominal_2013,gdp_nominal_2014,gdp_nominal_2015,gdp_nominal_2016,wage_nominal2000,wage_nominal2001,wage_nominal2002,wage_nominal2003,wage_nominal2004,wage_nominal2005,wage_nominal2006,wage_nominal2007,wage_nominal2008,wage_nominal2009,wage_nominal2010,wage_nominal2011,wage_nominal2012,wage_nominal2013,wage_nominal2014,wage_nominal2015,wage_nominal2016,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,relig_cath_2011,relig_prot_2011,relig_other_2011,unem_tot_2011,unem_foreign_2011,unem_handicapped_2011,unem_age_15_20_2011,unem_age_15_25_2011,unem_age_55_65_2011,unem_longterm_2011,unem_rate_dependent_2011,unem_rate_tot_2011,unem_rate_male_2011,unem_rate_female_2011,unem_rate_foreign_2011,unem_rate_age_15_25_2011
09773,1501.648,1613.273,1632.556,1645.925,1615.494,1795.747,1756.514,1826.882,1833.049,1849.891,1865.752,1908.944,1942.192,2086.926,2077.978,2236.368,2285.083,2384.17,2602.521,2555.194,2757.976,2923.401,3025.783,3077.392,1093.641,1106.132,1132.921,1097.12,1095.606,1099.927,1134.988,1185.475,1153.442,1179.123,1210.487,1263.497,1319.633,1382.223,1436.568,1497.605,1557.32,94009,93539,93212,93122,93129,93478,94575,94556,0.6997363570111887,0.13354696274703134,0.1667166802417799,1433,189,124,30,139,386,362,3.1,2.7,2.5,3,6.8,2
09774,3035.907,3053.258,3129.311,3132.988,3183.418,3269.603,3340.931,3411.003,3403.345,3626.02,3605.647,3590.268,3740.9,4005.958,4162.797,4424.735,4303.347,4550.082,4600.49,4732.401,4742.11,4963.929,5012.438,5154.401,1601.55,1614.301,1654.165,1690.576,1683.432,1714.798,1743.944,1807.166,1815.608,1795.8,1887.385,1984.444,2073.521,2125.112,2227.201,2257.892,2364.172,120619,120451,120134,120130,120696,121828,123153,123498,0.665074636800852,0.11820405717994376,0.21672962673278862,1863,363,171,48,207,405,459,3.2,2.8,2.6,3,6.1,2.4
09775,3150.099,3313.897,3329.539,3327.667,3423.312,3607.283,3747.451,3860.496,4042.228,4086.804,4073.68,4277.127,4348.484,4612.268,4860.38,5004.313,4494.733,4761.668,5131.347,5233.932,5453.084,5642.255,5833.314,6042.408,2258.223,2269.485,2280.483,2250.016,2250.22,2256.791,2322.272,2370.75,2491.015,2443.491,2588.954,2744.052,2838.643,2855.729,2983.76,3142.261,3260.565,165201,165461,164388,165270,166643,167847,170309,171011,0.5106558277490937,0.19528360613717088,0.2940605661137354,2845,629,223,56,302,588,736,3.5,3.1,2.7,3.5,6.7,2.7
09776,1402.598,1553.09,1577.477,1605.89,1627.546,1706.994,1857.682,1775.591,1892.985,1962.112,1874.2,1879.709,1906.266,2015.245,1980.905,2118.467,2033.031,2162.677,2373.266,2441.037,2618.721,2734.862,2851.155,2936.561,965.688,1003.105,1036.541,1008.925,1020.549,1023.092,1037.8,1070.79,1104.488,1102.892,1134.172,1213.332,1285.43,1359.011,1429.995,1474.946,1557.129,79858,79769,78455,78641,78939,79387,80429,80961,0.5475261412904872,0.17081101759755166,0.28168834480999744,1096,207,74,23,105,242,247,3.1,2.7,2.6,2.8,5.3,2
09777,2149.757,2304.877,2356.875,2414.73,2502.33,2701.246,2795.852,2880.841,2956.17,3205.912,2972.451,3099.911,3145.142,3275.382,3264.586,3512.895,3396.563,3666.181,3891.002,4134.541,4248.963,4328.987,4477.006,4602.59,1464.283,1511.483,1591.962,1545.948,1536.361,1554.915,1595.854,1670.813,1691.076,1703.729,1755.083,1861.008,1994.745,2093.239,2196.15,2229.232,2265.864,134070,133881,133607,134118,134771,135894,137709,138265,0.6924602877547048,0.10878385459554145,0.19874837183537197,2031,266,159,59,272,478,464,3.3,2.9,2.7,3.1,7.1,2.8
09778,2725.247,2737.667,2824.122,2931.835,2871.665,3192.52,3054.663,2842.071,3050.307,3124.652,3023.493,3020.923,3116.352,3269.557,3359.896,3395.789,3393.164,3578.065,3914.614,4102.273,4269.421,4663.221,4729.353,4998.021,1557.281,1599.956,1629.275,1565.503,1574.408,1563.479,1590.673,1653.292,1691.193,1704.185,1772.422,1898.09,1991.229,2054.123,2169.509,2289.101,2411.953,135286,135366,135597,136383,137484,138712,140419,141165,0.6945420646488262,0.13277498686751354,0.17268294848366023,1527,160,145,40,192,396,319,2.4,2.1,1.9,2.4,5.3,1.9
09779,2450.176,2671.509,2830.157,2931.035,2998.156,3214.589,3213,3330.989,3363.587,3662.593,3696.646,3797.387,4005.511,4282.084,4530.368,4714.159,4807.2,4851.632,5167.457,5521.389,5682.203,5878.988,6168.051,6326.609,1790.418,1861.836,1943.051,1917.786,1953.722,1980.764,2098.299,2167.065,2175.278,2302.521,2373.776,2502.306,2616.195,2802.485,2902.931,2983.046,3033.403,129181,128867,128072,128939,129422,130203,131345,132298,0.5899546591619762,0.26293777360850534,0.14710756722951845,1643,187,148,30,158,450,443,2.6,2.3,2.1,2.5,4.9,1.6
09780,2315.19,2414.544,2471.714,2559.418,2615.96,2661.058,2773.841,2855.206,2990.742,3082.612,3010.213,3044.01,3197.162,3337.833,3366.048,3478.675,3452.684,3675.925,3895.288,3931.45,4111.64,4311.132,4424.081,4578.637,1549.054,1572.807,1655.908,1606.91,1619.353,1639.622,1646.578,1704.238,1709.443,1722.732,1776.431,1846.39,1931.242,1981.827,2083.701,2176.248,2274.103,150153,149926,148691,149457,150478,150981,152672,153759,0.6374772956609486,0.1334611503531786,0.22905482677430206,2382,254,179,44,226,638,598,3.4,3,2.9,3,6.2,2.2
12051,924.122,1374.29,1451.994,1419.601,1485.618,1434.541,1471.939,1459.005,1466.896,1518.908,1567.9,1578.11,1588.109,1663.294,1709.928,1798.157,1769.756,1857.473,1910.974,1946.798,1952.455,2016.008,2117.938,2160.33,860.282,873.78,879.847,907.71,906.384,884.94,901.015,934.164,977.009,984.736,1011.25,1046.639,1064.241,1096.001,1135.541,1169.719,1208.102,72264,71778,71381,71149,71032,71032,71574,71664,0.026086713521217286,0.09301513224999651,0.8808981542287863,5431,202,190,62,578,1060,1887,15.7,14.1,14.8,13.4,25.5,13.8
12052,1488.032,2131.771,2327.626,2414.579,2513.796,2441.665,2517.568,2536.89,2588.744,2569.618,2689.129,2769.031,2725.645,2711.884,2775.154,2859.7,2765.216,2829.479,2867.533,2899.94,2964.202,3094.769,3227.882,3308.441,1777.198,1775.651,1723.476,1720.148,1758.184,1687.117,1674.549,1661.436,1692.024,1680.976,1724.872,1750.209,1735.76,1768.611,1822.1,1923.105,1970.131,101671,102091,99974,99913,99595,99491,99687,100416,0.03502560409665546,0.11182789246279405,0.8531465034405505,7007,337,360,89,821,1197,2436,14.4,12.9,13.6,12.2,22,14.2
12053,1076.249,1610.584,1717.419,1753.224,1699.017,1654.809,1650.331,1675.842,1704.741,1721.928,1739.187,1669.831,1676.147,1684.459,1720.902,2020.368,1959.135,2013.296,2068.924,1920.201,1878.039,1906.552,2016.386,1991.629,1065.19,1076.351,1071.254,1042.544,1036.214,1013.201,1005.641,1025.786,1060.358,1092.755,1126.588,1162.075,1155.411,1131.069,1136.216,1174.61,1196.191,60625,60330,59063,58537,58018,57649,58092,58193,0.04088603314169767,0.08657423063916131,0.872539736219141,4438,284,276,34,371,828,1893,15.2,13.7,14.7,12.6,27.9,11.3
12054,2312.024,3192.804,3478.414,3610.475,3737.926,3865.295,3894.985,4173.586,4151.707,4187.275,4315.182,4567.401,4567.942,4677.202,4821.739,5056.067,5358.776,5547.279,5701.436,5797.408,5871.566,6178.014,6470.606,6671.162,2478.334,2523.346,2514.014,2543.612,2590.198,2641.341,2679.87,2795.596,2943.819,3065.056,3164.758,3279.143,3343.91,3397.022,3476.614,3640.022,3839.513,154606,156906,157603,159456,161468,164042,167745,171810,0.04535927855865556,0.14501893975810948,0.809621781683235,6550,602,309,80,674,995,1838,8.8,7.9,8.9,6.9,18.6,8
12060,1314.369,1949.925,2088.944,2141.228,2024.055,2131.357,2254.126,2319.132,2389.044,2423.821,2391.171,2401.461,2483.404,2551.82,2667.101,2813.66,2821.287,2927.124,3057.063,3202.087,3288.543,3523.848,3660.631,3755.902,1353.54,1360.279,1338.986,1326.535,1338.14,1326.441,1340.584,1367.916,1403.449,1445.046,1485.602,1544.082,1576.481,1635.987,1675.813,1772.656,1867.597,176904,176848,172572,173193,173754,174981,177411,179365,0.02515043795450849,0.12684417183615623,0.8480111986245673,9699,301,587,140,1083,1868,3598,11.5,10.3,11.3,9.2,24.3,11.7
12061,1458.74,1998.942,2265.388,2509.401,2546.674,2593.759,2748.751,2814.118,2792.137,2815.591,2806.723,2967.421,3371.076,4491.531,4523.951,4676.141,4690.645,4871.466,4904.765,4921.962,5082.677,5214.798,4905.329,5107.11,1465.509,1467.457,1442.863,1437.496,1434.782,1478.449,1539.263,1614.093,1681.409,1714.371,1796.553,1869.139,1934.183,1974.011,2062.568,2141.881,2235.535,161708,161805,160108,160314,160793,161952,164528,166074,0.031486869544586106,0.18864025174510807,0.7798728787103059,6515,207,397,87,636,1383,1427,8.5,7.6,7.9,7.2,9.1,7.5
12062,1042.767,1572.891,1661.588,1689.342,1778.482,1781.332,1815.171,1846.26,1818.937,1856.364,1830.703,1821.818,1890.755,1904.388,1950.257,2035.787,2016.057,2057.404,2199.251,2226.649,2309.9,2353.752,2388.493,2425.749,1068.775,996.918,992.281,996.428,969.538,997.516,961.439,978.202,988.875,1013.169,1049.469,1089.049,1085.348,1114.007,1141.827,1181.838,1215.716,113586,111975,109087,107649,106157,104997,104673,104397,0.032162920073691564,0.2678579531532186,0.6999700514570419,8126,118,395,89,724,1820,3210,15.4,13.7,12.9,14.7,27.3,12.3
12063,866.906,1270.604,1488.042,1569.05,1699.37,1783.761,1823.275,1925.665,2047.179,2119.253,2093.711,2136.915,2135.039,2238.56,2355.448,2445.217,2370.672,2364.184,2512.263,2676.293,2773.111,2928.454,2983.839,3114.515,1070.681,1048.879,1047.092,1029.374,1022.386,1003.048,1024.814,1067.229,1117.692,1163.392,1193.235,1264.118,1305.979,1356.639,1438.45,1487.587,1556.988,154984,154891,152915,153294,153874,155408,158236,159685,0.044005850830070116,0.17913247669834773,0.7768616724715821,7680,179,369,77,673,1658,3069,10.4,9.3,9.6,9,14.2,8.3
12064,1511.998,2377.044,2543.115,2851.565,2789.534,2961.538,2972.962,2859.349,2857.345,2953.636,2943.545,3048.657,3015.696,3069.92,3146.044,3363.699,3265.676,3248.541,3235.156,3302.766,3432.06,3552.926,3687.689,3807.05,1547.924,1501.963,1492.597,1452.307,1434.996,1399.123,1385.086,1419.48,1489.266,1533.015,1555.947,1562.617,1576.57,1642.272,1710.711,1779.921,1880.528,191067,190502,187085,186925,187668,188422,190714,191685,0.024918078281938795,0.12421680702765592,0.8508651146904053,11357,280,622,116,1010,2374,3655,12.3,11,12,10,24.4,9.9
12065,1211.536,1900.37,2147.43,2465.376,2534.139,2544.412,2730.14,2882.072,3338.615,3427.803,3726.8,3558.043,3667.922,4069.33,4467.856,4397.408,3979.062,4225.878,4554.259,4550.295,4764.506,5198.883,5220.734,5496.678,1596.407,1571.819,1546.459,1521.482,1524.001,1517.685,1527.323,1602.673,1649.718,1697.13,1805.305,1872.374,1960.134,2067.163,2165.233,2240.462,2348.61,202776,203124,201199,202162,203012,204898,207524,208639,0.040148402679216155,0.1679041856527477,0.7919573715793929,10401,258,408,66,904,2204,4879,10.5,9.5,9.9,9,15,8.9
12066,1481.954,2028.139,2083.043,1989.613,1870.964,2028.095,1987.775,1966.687,2035.246,2112.754,2180.756,2032.899,2140.82,2250.414,2442.434,2390.292,2250.522,2324.925,2444.407,2439.817,2515.49,2662.854,2833.559,2880.482,1114.031,1108.021,1102.53,1108.375,1065.95,1051.549,1070.555,1107.616,1146.049,1183.686,1199.26,1241.948,1272.937,1330.376,1377.186,1429.043,1449.908,123426,121679,116898,115212,113842,112896,112450,111962,0.028318764148783735,0.1587631313431064,0.8129181045081099,9745,155,512,92,787,2066,4294,16.9,15.1,14.6,15.7,19.8,12
12067,1672.451,2177.131,2612.213,2560.961,2660.677,2776.987,3103.084,3314.025,3324.535,3403.201,3355.352,3409.231,3486.503,3577.474,3691.881,3625.914,3473.699,3572.451,3659.658,3779.895,3900.921,4086.087,4208.487,4342.755,1714.994,1695.987,1688.751,1643.973,1659.302,1652.561,1685.242,1737.299,1757.948,1750.01,1807.189,1872.451,1890.219,1934.088,2020.435,2111.595,2205.74,185062,183859,177764,177047,176850,177823,182397,178849,0.024969552748110024,0.14073645868995438,0.8342883761652738,9854,320,675,122,1018,2164,3272,11.1,10.1,10.4,9.7,24,10.9
12068,917.712,1250.013,1406.728,1507.507,1598.975,1655.05,1718.178,1740.264,1811.152,1910.386,1798.07,1837.994,1800.895,1848.803,1886.753,2008.183,1999.518,2038.578,2105.809,2196.974,2257.761,2384.56,2443.15,2487.782,1042.921,1054.183,1057.968,1044.894,1031.772,999.065,1018.165,1025.796,1057.486,1076.537,1099.699,1123.768,1150.037,1173.107,1214.322,1263.874,1293.668,103734,102868,99753,99125,98944,98886,99110,99414,0.025558149278745435,0.24459807266415276,0.7298437780571018,6614,112,270,65,572,1215,2358,13.2,12,12,12,29,10.2
12069,1705.124,2580.346,2868.104,3070.133,3207.085,3241.362,3292.919,3171.854,3109.322,3168.597,3145.92,3325.135,3313.129,3398.275,3617.28,3706.116,3670.265,3721.723,3938.661,4103.2,4423.944,4644.284,4855.07,5064.511,1831.312,1779.781,1768.028,1704.143,1697.02,1699.679,1725.23,1802.625,1860.192,1884.592,1917.881,2019.545,2051.381,2138.217,2252.376,2403.148,2517.287,204594,205070,203391,204388,205520,207498,210910,212207,0.04149080940359735,0.21311928053013568,0.745389910066267,7714,168,390,93,759,1784,2538,7.9,7,7.7,6.3,10.4,7.5
12070,756.386,1060.341,1189.146,1229.274,1269.834,1261.932,1278.731,1306.89,1386.75,1414.956,1382.263,1425.582,1453.134,1506.456,1554.474,1584.868,1534.674,1617.901,1730.11,1776.38,1825.799,1906.071,1948.6,1910.208,726.717,722.884,730.933,715.515,713.705,692.443,705.114,733.495,762.263,778.518,800.831,834.532,844.037,844.366,860.691,890.627,919.911,83086,82023,79574,78799,77993,77550,77573,77813,0.021214310628332254,0.2304798445363496,0.7483058448353181,6267,65,272,59,545,1286,2344,16.2,14.5,14.2,15,23.6,12
12071,1957.206,2145.086,2395.217,2561.706,2586.612,2658.468,2732.669,2616.993,2503.601,2589.417,2443.251,2456.379,2515.989,2850.059,3277.261,3674.728,3696.718,4067.275,3917.198,3903.533,3770.507,3744.873,3598.769,3601.666,1162.237,1142.025,1113.417,1071.186,1068.512,1059.477,1062.608,1093.603,1105.508,1165.082,1186.018,1212.108,1225.001,1251.252,1291.323,1329.256,1360.641,128470,126400,121571,120178,118899,118030,117635,116826,0.02814958701968594,0.19650027749665372,0.7753419738173746,7227,130,417,24,453,1735,2606,11.8,10.6,10.7,10.5,22.6,7.2
12072,1166.057,1702.147,1932.923,2102.412,2052.418,2176.304,2873.422,3330.995,3569.615,3435.595,3682.256,4270.348,4176.463,3346.541,3489.901,3580.645,3398.724,3779.561,4129.568,4404.52,4662.816,5082.136,5313.621,5494.033,1361.265,1398.955,1448.476,1460.318,1459.025,1451.801,1540.365,1662.387,1736.867,1725.122,1782.258,1879.489,1954.326,2033.531,2108.124,2242.911,2364.482,161847,161386,159511,159686,160448,161488,163553,164771,0.034975353992025365,0.18317164296254435,0.7818530030454303,7106,177,352,105,763,1457,2122,8.9,8,8.4,7.6,13.4,8.2
12073,1452.083,1993.694,2149.701,2228.884,2434.389,2477.668,2483.797,2744.94,2897.972,2762.554,2623.01,2679.631,2707.185,2979.19,2905.658,2846.596,2606.833,2969.278,2803.128,2943.796,3106.725,3020.337,3319.116,3321.634,1277.911,1238.838,1223.097,1171.081,1142.351,1126.92,1133.731,1163.796,1195.581,1226.063,1244.358,1294.93,1306.412,1337.813,1351.307,1417.721,1458.285,131115,129738,123731,122484,121326,120829,121014,120878,0.029739657689161227,0.18357100463579346,0.7866893376750453,11417,201,663,143,1070,2528,4862,18.4,16.7,16.2,17.2,30.6,15.6
04011,16528.437,17197.365,17565.251,17517.265,18237.076,18411.39,18483.908,19398.481,20170.923,20838.799,21261.064,21569.935,21769.038,22771.702,23745.961,24115.126,21475.503,22949.754,23762.043,25116.21,25566.888,26428.113,27384.272,28108.679,9915.936,10134.695,10137.149,10302.189,10238.541,10239.561,10429.487,10642.989,11027.566,10993.777,11221.602,11704.103,12107.192,12520.923,12908.046,13431.147,13905.631,547685,547340,544043,546451,548547,551767,557464,565719,0.10932049890640806,0.39115581704308217,0.4995236840505098,28500,6704,1217,394,2510,3822,11961,11.6,10.6,11.1,10.1,23.3,8.7
04012,2789.661,2761.338,2838.154,2948.883,2872.52,2937.52,2931.928,2962.063,2984.58,2982.813,3177.332,3124.32,3338.738,3513.553,3539.66,3537.287,3686.431,3769.01,3902.528,3755.211,3599.665,3650.279,3766.716,3947.519,1773.215,1798.648,1762.678,1765.341,1766.598,1782.09,1923.313,2012.062,2106.149,2153.543,2163.527,2229.409,2335.686,2366.41,2382.571,2475.697,2557.762,114031,113366,108139,108323,108844,110121,114025,113034,0.10789970043270831,0.4548430045489848,0.4372572950183069,8953,1368,398,167,965,1170,3909,17.8,16.3,16.6,15.9,27.4,14.9
06411,6510.599,6740.698,7129.143,7259.594,7193.261,7227.788,7222.252,7173.435,7653.84,7860.824,7634.72,8012.085,8027.41,8224.552,8322.375,8530.121,8508.823,8785.587,9392.583,9575.597,9969.375,10153.182,10289.737,11742.97,4208.529,4225.656,4281.009,4331.188,4266.091,4269.051,4341.609,4465.675,4686.072,4710.985,4826.406,5009.555,5222.969,5417.329,5605.694,5719.672,5941.699,143332,144402,145845,147925,149743,151879,155353,157437,0.19314420309549196,0.33053192008306675,0.4763238768214413,4528,1389,253,91,412,658,1496,6.8,6,6.2,5.8,11.3,5.3
06412,39948.866,41897.013,43789.171,45333.776,45929.879,45387.273,49070.486,49953.555,52619.28,52534.907,53426.876,54157.834,54408.371,56358.181,57849.068,59400.028,56875.12,57423.161,58725.395,60274.702,62443.389,65251.1,66128.036,66916.89,22322.054,23111.339,23469.373,23519.747,23437.886,23508.291,24027.725,25208.919,28830.742,28661.572,28851.459,29758.749,30626.539,31349.574,32734.596,34076.398,35036.915,671927,679664,676533,687775,701350,717624,732688,736414,0.23211288692592733,0.20858928771942958,0.5592978253546431,25628,10048,1613,420,2113,4054,8809,8.4,7.5,7.9,7,11.9,7.1
06413,3564.661,3511.505,3526.189,3498.183,3606.377,3625.911,4031.16,4242.022,4341.494,4237.416,4237.575,4304.438,4236.333,4166.642,4208.293,4169.514,3988.272,4231.683,4182.244,4328.465,4338.654,4473.484,4570.405,4539.562,2287.453,2371.091,2306.563,2237.07,2238.703,2242.743,2281.265,2319.293,2356.784,2339.547,2467.225,2486.041,2538.23,2529.218,2603.172,2696.507,2691.009,118770,120435,114855,116945,119203,120988,123734,124589,0.2542245885598935,0.18366933173488006,0.5621060797052264,6520,3069,437,115,505,979,2270,12.1,10.7,10.3,11.2,16.8,7.9
06414,9561.575,10372.522,10620.049,10663.392,10894.993,11307.989,11868.882,11922.203,12289.119,12294.877,13041.703,13171.161,13222.784,13625.311,14271.89,14320.928,14100.467,14397.497,14661.658,15035.424,15477.524,16264.883,16409.149,17144.88,5741.807,5935.33,5989.753,6020.693,6073.776,6097.879,6236.593,6419.588,6622.507,6621.88,6683.294,7047.01,7236.879,7375.41,7572.417,7777.161,8057.915,277493,275976,270952,272636,273871,275116,276218,277619,0.229350366563739,0.2829953812597307,0.48765425217653025,10196,3004,601,265,1131,1297,3312,8.2,7.3,7.3,7.3,13.7,8.1
06431,4435.464,4697.525,4633.792,4940.823,5082.753,5367.684,5333.851,5550.99,5905.612,6007.326,6349.609,6700.274,6933.156,6799.79,7026.087,7235.122,6556.767,7044.315,7163.006,7436.971,7514.895,7564.665,7704.865,7879.073,2762.095,2822.761,2879.026,2930.167,2936.62,2928.381,2972.757,3044.829,2959.792,2921.74,2949.73,3108.387,3211.441,3227.971,3330.609,3494.584,3647.599,262796,262650,261158,261695,262322,263822,266928,267935,0.37824507844949584,0.3180589167027817,0.30369600484772247,6566,1410,408,66,461,1033,3057,5.4,4.8,4.6,5,12,3.1
06432,4037.029,4308.736,4425.226,4533.791,4690.587,4870.987,4905.279,5177.824,5419.167,5553.028,5557.027,5642.229,5604.232,5817.096,6206.179,6392.666,5939.501,6457.737,6864.68,6917.427,6990.147,7389.507,7782.537,7861.759,2642.357,2729.272,2752.664,2730.81,2748.124,2742.427,2824.554,2904.051,2925.48,2923.698,2998.911,3148.693,3244.034,3302.983,3390.406,3548.875,3733.42,288918,289199,283465,284413,285407,287966,292773,294744,0.2361987395656774,0.3982859225551219,0.3655153378792007,7608,1890,441,166,787,1440,3506,5.6,5,4.7,5.3,12.3,4.9
06433,7036.45,7240.693,7609.628,7920.792,8054.021,8305.826,8905.282,8900.267,8439.195,8645.963,9031.522,8971.467,8905.535,9400.817,9713.327,9271.829,8604.986,9119.807,10218.106,9391.228,9529.871,10611.123,10717.047,11802.565,4035.664,4022.021,4057.294,4129.889,4172.994,4074.202,4111.198,4124.039,4326.096,4354.262,4420.596,4587.063,4678.151,4625.467,4735.735,4933.305,5196.906,253599,254887,252770,254883,257301,260793,266042,269045,0.2169129655447122,0.30160525791674964,0.4814777932682733,7300,2661,375,135,710,1074,2885,6.1,5.4,5.2,5.7,11.5,4.9
06434,6179.604,6683.778,7069.726,7252.721,7676.167,7632.754,7898.24,8246.376,8515.025,8627.118,8822.654,8861.857,9175.015,9680.322,10351.401,10181.05,9288.667,9610.761,9095.687,9210.565,9294.782,9689.018,10051.049,10189.017,3099.186,3196.9,3265.129,3345.1,3380.181,3461.116,3561.464,3673.825,3939.767,3862.215,3994.596,4176.247,4283.978,4413.153,4596.593,4834.554,4995.635,226290,227425,226964,228098,229167,230798,233427,234991,0.25998319550700927,0.31987794631406713,0.4201388581789236,4424,1238,250,56,364,1001,1923,4.5,4,3.9,4.1,9.8,3.8
06435,7698.142,7944.601,8191.002,8350.384,8717.594,9097.694,9495.08,9900.115,10292.734,10187.241,10574.058,10254.377,10439.92,11007.752,11173.472,11097.575,10870.338,11548.068,12372.781,12431.578,12370.564,12666.348,13011.406,13584.402,4795.24,4890.286,4978.675,5029.526,4972.583,4949.535,5027.761,5178.645,5044.049,4960.947,5087.317,5440.433,5625.057,5788.453,6007.262,6137.978,6339.099,407022,407234,401823,403134,404995,407619,411956,416715,0.27918585448358785,0.36156333102164834,0.35925081449476376,11410,2656,896,282,1202,1990,4258,6.1,5.4,5,5.9,12,5.2
06436,7114.665,7721.995,7839.54,8321.721,8398.922,9157.817,9217.339,9571.247,10066.733,9201.095,9466.244,9519.181,9356.85,9675.973,10415.071,10739.55,10033.874,10069.93,10972.721,10804.592,10817.692,11212.456,11789.757,12084.398,3782.774,3958.841,3879.451,3794.218,3681.823,3696.491,3797.897,3952.828,4480.422,4573.116,4366.429,4295.909,4489.044,4628.294,4864.257,5072.304,5181.158,226647,227398,224823,226113,228021,229976,232848,235708,0.311958011059587,0.2732360672858488,0.4148059216545642,5363,1518,410,58,359,1154,2181,5.1,4.5,4.5,4.6,10.7,3.5
06437,1484.696,1554.688,1621.702,1647.45,1622.936,1711.364,1777.158,1788.56,1875.767,1937.571,1958.023,2111.665,2101.108,2073.259,2156.35,2103.809,1948.222,2129.666,2277.324,2269.637,2287.031,2405.39,2449.214,2550.215,1096.586,1106.796,1114.066,1126.229,1127.959,1100.477,1109.267,1148.451,1062.176,1013.27,1047.625,1101.795,1122.392,1156.316,1190.332,1229.792,1298.524,97502,97032,96785,96648,96201,96082,97e3,96473,0.17675675116185194,0.4970345605663834,0.3262086882717647,2974,681,176,76,329,601,1672,6.7,5.9,5.5,6.4,14.1,5.3
06438,7377.725,7765.937,8025.501,8091.126,8038.513,8320.572,8507.878,8841.046,9048.805,9327.89,9819.868,9797.823,10108.436,10341.821,10813.132,10850.905,10999.198,11498.138,11858.598,11862.208,12433.698,12455.515,13188.056,13691.07,4555.044,4722.999,4840.484,4886.354,4822.153,4842.225,4890.643,4949.636,5221.876,5167.811,5167.35,5329.606,5548.548,5650.52,5908.825,6123.689,6478.89,337163,338061,334019,336265,338300,341669,347357,349982,0.3126468809335384,0.2381991231527983,0.44915700499808925,10824,3718,638,186,892,2111,4688,6.9,6.1,5.8,6.5,14.6,5
