,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden     Jahreszahlen 2012
09277116," Eggenfelden, Stadt",314 ,10 ,41 ,96 ,52 ,71 ,1 ,7 ,13 ,4 ,133 ,4 ,24 ,45 ,26 ,22 ,0 ,4 ,3 ,1 ,181 ,6 ,17 ,51 ,26 ,50 ,1 ,3 ,11 ,4 
09277117, Egglham,26 ,1 ,4 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,3 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,9 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09277118, Ering,20 ,1 ,2 ,6 ,3 ,3 ,0 ,1 ,0 ,0 ,13 ,1 ,2 ,3 ,3 ,2 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,0 ,1 ,0 ,1 ,0 ,0 
09277119, Falkenberg,34 ,1 ,3 ,15 ,10 ,1 ,0 ,0 ,1 ,0 ,27 ,1 ,3 ,14 ,10 ,1 ,0 ,0 ,1 ,0 ,7 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09277121," Gangkofen, Markt",98 ,3 ,14 ,37 ,23 ,6 ,0 ,0 ,1 ,0 ,58 ,2 ,9 ,22 ,17 ,3 ,0 ,0 ,0 ,0 ,39 ,2 ,5 ,15 ,6 ,2 ,0 ,0 ,0 ,0 
09277122, Geratskirchen,11 ,0 ,2 ,6 ,2 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,2 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 
09277124, Hebertsfelden,51 ,2 ,9 ,16 ,9 ,0 ,0 ,0 ,0 ,0 ,32 ,2 ,6 ,10 ,7 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,2 ,6 ,2 ,0 ,0 ,0 ,0 ,0 
09277126, Johanniskirchen,40 ,2 ,6 ,18 ,12 ,1 ,0 ,0 ,0 ,0 ,30 ,1 ,5 ,14 ,11 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
09277127, Julbach,33 ,1 ,5 ,13 ,8 ,1 ,0 ,0 ,1 ,0 ,22 ,1 ,4 ,9 ,6 ,1 ,0 ,0 ,1 ,0 ,10 ,0 ,2 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
09277128, Kirchdorf a.Inn,69 ,1 ,8 ,28 ,22 ,5 ,0 ,0 ,2 ,2 ,40 ,0 ,6 ,18 ,16 ,4 ,0 ,0 ,2 ,2 ,29 ,0 ,2 ,10 ,5 ,1 ,0 ,0 ,0 ,0 
09277131, Malgersdorf,12 ,0 ,1 ,7 ,4 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
09277133," Massing, Markt",53 ,3 ,10 ,16 ,11 ,6 ,0 ,2 ,2 ,2 ,34 ,3 ,9 ,11 ,8 ,3 ,0 ,2 ,0 ,0 ,19 ,0 ,1 ,5 ,4 ,3 ,0 ,0 ,2 ,2 
09277134, Mitterskirchen,22 ,1 ,3 ,5 ,3 ,1 ,0 ,0 ,0 ,0 ,17 ,1 ,3 ,5 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
09277138," Pfarrkirchen, Stadt",326 ,14 ,40 ,103 ,62 ,51 ,2 ,5 ,11 ,6 ,107 ,5 ,17 ,36 ,26 ,12 ,1 ,2 ,2 ,2 ,219 ,10 ,23 ,68 ,36 ,39 ,1 ,2 ,10 ,5 
09277139, Postmünster,23 ,2 ,3 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,17 ,1 ,2 ,8 ,7 ,0 ,0 ,0 ,0 ,0 ,7 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09277140, Reut,17 ,0 ,3 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,3 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09277141, Rimbach,12 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09277142, Roßbach,47 ,1 ,4 ,20 ,14 ,2 ,0 ,0 ,0 ,0 ,36 ,1 ,4 ,18 ,14 ,1 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
09277144, Schönau,30 ,1 ,3 ,12 ,8 ,1 ,0 ,0 ,0 ,0 ,20 ,1 ,3 ,9 ,7 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
09277145," Simbach a.Inn, Stadt",244 ,11 ,34 ,87 ,46 ,44 ,1 ,2 ,14 ,7 ,89 ,4 ,17 ,33 ,23 ,13 ,1 ,1 ,5 ,3 ,155 ,7 ,17 ,53 ,23 ,31 ,0 ,1 ,8 ,3 
09277147, Stubenberg,20 ,1 ,2 ,6 ,3 ,2 ,0 ,0 ,1 ,0 ,14 ,1 ,2 ,4 ,3 ,2 ,0 ,0 ,1 ,0 ,6 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
09277148," Tann, Markt",72 ,2 ,7 ,24 ,15 ,5 ,0 ,0 ,1 ,0 ,37 ,2 ,6 ,15 ,12 ,2 ,0 ,0 ,0 ,0 ,35 ,0 ,1 ,9 ,3 ,3 ,0 ,0 ,1 ,0 
09277149," Triftern, Markt",75 ,4 ,11 ,25 ,19 ,3 ,0 ,0 ,1 ,0 ,49 ,3 ,9 ,18 ,15 ,1 ,0 ,0 ,0 ,0 ,25 ,0 ,2 ,7 ,4 ,2 ,0 ,0 ,1 ,0 
09277151, Unterdietfurt,31 ,1 ,4 ,9 ,4 ,0 ,0 ,0 ,0 ,0 ,19 ,1 ,4 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
09277152, Wittibreut,19 ,1 ,5 ,8 ,5 ,1 ,0 ,1 ,0 ,0 ,15 ,1 ,4 ,6 ,5 ,1 ,0 ,1 ,0 ,0 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09277153," Wurmannsquick, Markt",46 ,1 ,6 ,14 ,8 ,2 ,0 ,0 ,0 ,0 ,28 ,1 ,4 ,10 ,6 ,2 ,0 ,0 ,0 ,0 ,17 ,0 ,2 ,4 ,2 ,1 ,0 ,0 ,0 ,0 
09277154, Zeilarn,21 ,2 ,6 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,4 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,7 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09278, Straubing-Bogen,"1,467 ",35 ,158 ,547 ,364 ,98 ,1 ,6 ,23 ,12 ,937 ,26 ,126 ,397 ,278 ,42 ,1 ,4 ,10 ,4 ,530 ,10 ,32 ,149 ,86 ,56 ,0 ,3 ,14 ,8 
09278112, Aholfing,20 ,0 ,2 ,7 ,4 ,3 ,0 ,0 ,1 ,0 ,13 ,0 ,2 ,5 ,4 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,1 ,0 
09278113, Aiterhofen,40 ,1 ,4 ,16 ,13 ,4 ,0 ,0 ,1 ,1 ,28 ,1 ,4 ,13 ,11 ,3 ,0 ,0 ,1 ,1 ,12 ,0 ,0 ,4 ,2 ,1 ,0 ,0 ,0 ,0 
09278116, Ascha,23 ,0 ,1 ,8 ,5 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09278117, Atting,19 ,1 ,3 ,6 ,3 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,5 ,3 ,1 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09278118," Bogen, Stadt",192 ,5 ,21 ,69 ,46 ,18 ,1 ,2 ,3 ,2 ,100 ,3 ,13 ,41 ,27 ,7 ,0 ,1 ,2 ,1 ,92 ,3 ,7 ,28 ,19 ,10 ,0 ,1 ,1 ,1 
09278120, Falkenfels,15 ,0 ,2 ,7 ,5 ,1 ,0 ,0 ,1 ,1 ,10 ,0 ,2 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,2 ,2 ,1 ,0 ,0 ,1 ,1 
09278121, Feldkirchen,46 ,1 ,4 ,10 ,6 ,3 ,0 ,0 ,1 ,1 ,16 ,0 ,3 ,6 ,4 ,1 ,0 ,0 ,0 ,0 ,30 ,0 ,1 ,5 ,3 ,2 ,0 ,0 ,1 ,1 
09278123," Geiselhöring, Stadt",106 ,3 ,14 ,31 ,21 ,14 ,0 ,1 ,2 ,2 ,58 ,2 ,9 ,19 ,15 ,7 ,0 ,1 ,1 ,1 ,48 ,1 ,5 ,12 ,6 ,8 ,0 ,0 ,1 ,1 
09278129, Haibach,38 ,0 ,3 ,17 ,12 ,0 ,0 ,0 ,0 ,0 ,29 ,0 ,3 ,14 ,11 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
09278134, Haselbach,26 ,1 ,3 ,10 ,6 ,2 ,0 ,0 ,0 ,0 ,18 ,1 ,2 ,9 ,6 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 
09278139, Hunderdorf,52 ,2 ,5 ,24 ,18 ,1 ,0 ,0 ,0 ,0 ,33 ,2 ,4 ,16 ,12 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,1 ,8 ,6 ,1 ,0 ,0 ,0 ,0 
09278140, Irlbach,17 ,0 ,2 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
09278141, Kirchroth,43 ,1 ,6 ,16 ,11 ,1 ,0 ,0 ,0 ,0 ,38 ,1 ,5 ,15 ,10 ,1 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 
09278143, Konzell,31 ,0 ,3 ,12 ,8 ,1 ,0 ,0 ,1 ,0 ,24 ,0 ,3 ,10 ,6 ,1 ,0 ,0 ,1 ,0 ,6 ,0 ,0 ,3 ,2 ,1 ,0 ,0 ,1 ,0 
09278144, Laberweinting,36 ,1 ,4 ,14 ,8 ,1 ,0 ,0 ,0 ,0 ,25 ,1 ,4 ,11 ,7 ,1 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
09278146, Leiblfing,52 ,1 ,4 ,24 ,20 ,1 ,0 ,0 ,0 ,0 ,38 ,1 ,3 ,21 ,18 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,0 ,3 ,2 ,1 ,0 ,0 ,0 ,0 
09278147, Loitzendorf,9 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
09278148," Mallersdorf-Pfaffenberg, Markt",92 ,2 ,9 ,29 ,19 ,10 ,0 ,0 ,1 ,0 ,43 ,1 ,7 ,17 ,12 ,3 ,0 ,0 ,1 ,0 ,48 ,1 ,2 ,12 ,7 ,8 ,0 ,0 ,0 ,0 
09278149, Mariaposching,23 ,1 ,4 ,7 ,4 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,3 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09278151," Mitterfels, Markt",39 ,1 ,3 ,14 ,11 ,2 ,0 ,0 ,1 ,0 ,22 ,0 ,2 ,7 ,6 ,1 ,0 ,0 ,0 ,0 ,18 ,0 ,1 ,7 ,5 ,1 ,0 ,0 ,0 ,0 
09278154, Neukirchen,21 ,0 ,2 ,9 ,5 ,3 ,0 ,0 ,0 ,0 ,16 ,0 ,1 ,8 ,5 ,1 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 
09278159, Niederwinkling,37 ,1 ,4 ,16 ,11 ,1 ,0 ,0 ,0 ,0 ,29 ,0 ,3 ,14 ,9 ,1 ,0 ,0 ,0 ,0 ,8 ,1 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
09278167, Oberschneiding,25 ,0 ,3 ,8 ,5 ,2 ,0 ,0 ,2 ,1 ,16 ,0 ,3 ,4 ,3 ,1 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,4 ,2 ,1 ,0 ,0 ,1 ,0 
09278170, Parkstetten,41 ,1 ,5 ,18 ,11 ,2 ,0 ,0 ,1 ,1 ,30 ,1 ,5 ,13 ,8 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,4 ,2 ,2 ,0 ,0 ,1 ,1 
09278171, Perasdorf,10 ,0 ,1 ,4 ,1 ,1 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09278172, Perkam,18 ,0 ,2 ,7 ,5 ,2 ,0 ,0 ,1 ,0 ,14 ,0 ,2 ,6 ,4 ,1 ,0 ,0 ,1 ,0 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09278177, Rain,38 ,2 ,6 ,13 ,9 ,2 ,0 ,0 ,0 ,0 ,27 ,1 ,4 ,10 ,8 ,1 ,0 ,0 ,0 ,0 ,11 ,0 ,2 ,2 ,2 ,1 ,0 ,0 ,0 ,0 
09278178, Rattenberg,30 ,0 ,2 ,10 ,5 ,1 ,0 ,0 ,0 ,0 ,19 ,0 ,2 ,9 ,5 ,1 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 
09278179, Rattiszell,24 ,1 ,1 ,13 ,8 ,2 ,0 ,0 ,1 ,1 ,18 ,0 ,1 ,12 ,6 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,2 ,0 ,0 ,1 ,1 
09278182, Salching,31 ,0 ,4 ,15 ,12 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,4 ,12 ,10 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
09278184, Sankt Englmar,29 ,1 ,4 ,11 ,6 ,2 ,0 ,0 ,0 ,0 ,20 ,1 ,3 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 
09278187," Schwarzach, Markt",48 ,1 ,4 ,20 ,13 ,4 ,0 ,0 ,1 ,0 ,29 ,1 ,3 ,14 ,10 ,2 ,0 ,0 ,0 ,0 ,18 ,0 ,2 ,6 ,3 ,2 ,0 ,0 ,1 ,0 
09278189, Stallwang,27 ,1 ,3 ,12 ,7 ,0 ,0 ,0 ,0 ,0 ,18 ,1 ,3 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,6 ,3 ,0 ,0 ,0 ,0 ,0 
09278190, Steinach,49 ,0 ,4 ,16 ,9 ,6 ,0 ,1 ,2 ,1 ,34 ,0 ,4 ,11 ,6 ,3 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,5 ,2 ,4 ,0 ,0 ,1 ,1 
09278192, Straßkirchen,57 ,2 ,6 ,21 ,15 ,3 ,0 ,0 ,1 ,0 ,30 ,2 ,6 ,15 ,10 ,1 ,0 ,0 ,1 ,0 ,27 ,0 ,1 ,6 ,5 ,2 ,0 ,0 ,0 ,0 
09278197, Wiesenfelden,54 ,2 ,7 ,19 ,12 ,2 ,0 ,0 ,0 ,0 ,41 ,2 ,6 ,15 ,10 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,4 ,3 ,1 ,0 ,0 ,0 ,0 
09278198, Windberg,13 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
09279, Dingolfing-Landau,"1,285 ",39 ,172 ,516 ,363 ,122 ,3 ,12 ,34 ,23 ,807 ,31 ,139 ,333 ,252 ,67 ,2 ,11 ,16 ,12 ,477 ,8 ,33 ,183 ,111 ,55 ,0 ,2 ,17 ,11 
09279112," Dingolfing, Stadt",298 ,8 ,37 ,120 ,86 ,46 ,2 ,6 ,13 ,10 ,170 ,6 ,27 ,72 ,54 ,24 ,2 ,6 ,5 ,4 ,128 ,2 ,10 ,47 ,32 ,22 ,0 ,1 ,8 ,6 
09279113," Eichendorf, Markt",88 ,3 ,13 ,41 ,33 ,5 ,0 ,1 ,2 ,1 ,63 ,2 ,12 ,34 ,28 ,2 ,0 ,1 ,1 ,0 ,24 ,1 ,1 ,7 ,5 ,3 ,0 ,0 ,1 ,1 
09279115," Frontenhausen, Markt",66 ,2 ,10 ,25 ,15 ,4 ,0 ,0 ,2 ,0 ,41 ,2 ,8 ,15 ,10 ,2 ,0 ,0 ,1 ,0 ,25 ,0 ,2 ,11 ,6 ,2 ,0 ,0 ,1 ,0 
09279116, Gottfrieding,22 ,1 ,4 ,8 ,5 ,2 ,0 ,1 ,0 ,0 ,16 ,1 ,3 ,5 ,3 ,1 ,0 ,1 ,0 ,0 ,6 ,0 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,0 
09279122," Landau a.d.Isar, Stadt",254 ,6 ,24 ,107 ,70 ,28 ,0 ,2 ,8 ,4 ,130 ,3 ,18 ,48 ,36 ,16 ,0 ,2 ,4 ,3 ,124 ,3 ,7 ,59 ,34 ,12 ,0 ,0 ,4 ,2 
09279124, Loiching,38 ,1 ,4 ,16 ,8 ,2 ,0 ,0 ,0 ,0 ,25 ,1 ,3 ,9 ,5 ,2 ,0 ,0 ,0 ,0 ,13 ,0 ,1 ,7 ,3 ,1 ,0 ,0 ,0 ,0 
09279125, Mamming,27 ,2 ,6 ,9 ,8 ,2 ,0 ,0 ,0 ,0 ,22 ,2 ,5 ,8 ,6 ,1 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09279126, Marklkofen,38 ,2 ,6 ,18 ,12 ,2 ,0 ,0 ,1 ,1 ,28 ,2 ,5 ,14 ,10 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,2 ,1 ,0 ,0 ,1 ,1 
09279127, Mengkofen,61 ,2 ,10 ,20 ,14 ,2 ,0 ,0 ,1 ,0 ,45 ,2 ,8 ,15 ,12 ,2 ,0 ,0 ,0 ,0 ,16 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
09279128, Moosthenning,42 ,1 ,5 ,19 ,15 ,1 ,0 ,0 ,0 ,0 ,33 ,1 ,5 ,14 ,12 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
09279130, Niederviehbach,28 ,2 ,4 ,11 ,7 ,1 ,0 ,0 ,0 ,0 ,24 ,2 ,4 ,9 ,6 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09279132," Pilsting, Markt",80 ,2 ,10 ,29 ,22 ,7 ,0 ,1 ,2 ,2 ,54 ,1 ,8 ,23 ,19 ,6 ,0 ,1 ,2 ,2 ,26 ,0 ,2 ,6 ,3 ,2 ,0 ,0 ,0 ,0 
09279134," Reisbach, Markt",87 ,4 ,14 ,34 ,23 ,5 ,0 ,1 ,1 ,1 ,58 ,3 ,11 ,24 ,16 ,2 ,0 ,0 ,0 ,0 ,28 ,1 ,3 ,10 ,7 ,3 ,0 ,0 ,1 ,1 
09279135," Simbach, Markt",60 ,1 ,8 ,27 ,20 ,4 ,0 ,0 ,1 ,1 ,40 ,1 ,6 ,21 ,17 ,2 ,0 ,0 ,1 ,1 ,20 ,0 ,2 ,6 ,3 ,2 ,0 ,0 ,0 ,0 
09279137," Wallersdorf, Markt",97 ,3 ,18 ,32 ,25 ,11 ,0 ,0 ,2 ,1 ,58 ,3 ,16 ,20 ,17 ,5 ,0 ,0 ,1 ,1 ,39 ,0 ,2 ,12 ,8 ,6 ,0 ,0 ,1 ,0 
093, Oberpfalz,"20,600 ",432 ,"2,115 ","7,346 ","4,694 ","1,974 ",30 ,146 ,469 ,273 ,"11,140 ",305 ,"1,587 ","4,337 ","3,065 ",720 ,12 ,83 ,163 ,102 ,"9,460 ",127 ,528 ,"3,009 ","1,629 ","1,254 ",17 ,63 ,306 ,171 
09361000, Amberg,"1,311 ",22 ,112 ,461 ,281 ,154 ,2 ,8 ,38 ,21 ,537 ,14 ,79 ,198 ,137 ,45 ,1 ,4 ,11 ,6 ,774 ,8 ,32 ,264 ,144 ,108 ,1 ,3 ,28 ,15 
09362000, Regensburg,"3,325 ",49 ,267 ,"1,048 ",628 ,656 ,9 ,46 ,154 ,93 ,"1,182 ",21 ,149 ,331 ,222 ,196 ,2 ,20 ,34 ,22 ,"2,143 ",28 ,118 ,716 ,406 ,460 ,7 ,27 ,120 ,71 
09363000, Weiden i.d.OPf.,"1,592 ",30 ,155 ,502 ,277 ,199 ,1 ,12 ,47 ,26 ,517 ,12 ,77 ,189 ,132 ,43 ,0 ,6 ,9 ,6 ,"1,076 ",18 ,78 ,314 ,146 ,155 ,1 ,6 ,38 ,20 
09371, Amberg-Sulzbach,"1,771 ",34 ,177 ,681 ,449 ,105 ,0 ,3 ,34 ,25 ,"1,066 ",28 ,150 ,462 ,331 ,44 ,0 ,2 ,18 ,14 ,705 ,6 ,26 ,220 ,118 ,60 ,0 ,1 ,16 ,11 
09371111, Ammerthal,23 ,0 ,2 ,8 ,6 ,1 ,0 ,0 ,0 ,0 ,20 ,0 ,2 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
09371113," Auerbach i.d.OPf., Stadt",154 ,4 ,17 ,52 ,32 ,13 ,0 ,1 ,3 ,2 ,82 ,4 ,14 ,35 ,26 ,5 ,0 ,0 ,2 ,2 ,72 ,1 ,3 ,17 ,7 ,8 ,0 ,0 ,1 ,1 
09371116, Birgland,18 ,1 ,2 ,9 ,6 ,1 ,0 ,0 ,1 ,0 ,13 ,1 ,2 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,3 ,1 ,1 ,0 ,0 ,1 ,0 
09371118, Ebermannsdorf,37 ,1 ,4 ,14 ,8 ,0 ,0 ,0 ,0 ,0 ,26 ,1 ,3 ,12 ,7 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,0 
09371119, Edelsfeld,23 ,1 ,3 ,13 ,8 ,1 ,0 ,0 ,0 ,0 ,15 ,0 ,2 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,5 ,2 ,0 ,0 ,0 ,0 ,0 
09371120, Ensdorf,30 ,0 ,2 ,15 ,8 ,2 ,0 ,0 ,2 ,1 ,27 ,0 ,2 ,14 ,7 ,1 ,0 ,0 ,1 ,1 ,3 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09371121," Freihung, Markt",35 ,1 ,4 ,11 ,7 ,2 ,0 ,0 ,1 ,1 ,25 ,0 ,4 ,9 ,6 ,1 ,0 ,0 ,1 ,1 ,10 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
09371122, Freudenberg,51 ,1 ,5 ,21 ,16 ,3 ,0 ,0 ,2 ,1 ,43 ,1 ,5 ,20 ,16 ,2 ,0 ,0 ,1 ,1 ,8 ,0 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 
09371123, Gebenbach,9 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
09371126," Hahnbach, Markt",58 ,1 ,5 ,25 ,20 ,2 ,0 ,0 ,1 ,1 ,44 ,1 ,5 ,21 ,16 ,1 ,0 ,0 ,1 ,1 ,15 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
09371127," Hirschau, Stadt",107 ,3 ,12 ,42 ,24 ,5 ,0 ,0 ,1 ,1 ,65 ,3 ,11 ,26 ,18 ,3 ,0 ,0 ,0 ,0 ,42 ,0 ,1 ,16 ,6 ,2 ,0 ,0 ,1 ,1 
09371128, Hirschbach,23 ,1 ,2 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,11 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
09371129," Hohenburg, Markt",31 ,0 ,2 ,14 ,9 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
09371131, Illschwang,20 ,0 ,2 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
09371132," Kastl, Markt",47 ,1 ,4 ,21 ,15 ,0 ,0 ,0 ,0 ,0 ,31 ,1 ,4 ,15 ,10 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,5 ,4 ,0 ,0 ,0 ,0 ,0 
09371135," Königstein, Markt",21 ,1 ,2 ,12 ,10 ,0 ,0 ,0 ,0 ,0 ,15 ,1 ,2 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
09371136, Kümmersbruck,170 ,4 ,23 ,65 ,48 ,8 ,0 ,0 ,2 ,2 ,121 ,3 ,19 ,52 ,41 ,5 ,0 ,0 ,1 ,1 ,49 ,0 ,4 ,13 ,7 ,3 ,0 ,0 ,2 ,1 
09371140, Etzelwang,29 ,0 ,2 ,14 ,11 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,2 ,9 ,8 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
09371141, Neukirchen b.Sulzbach-Rosenbg.,38 ,1 ,4 ,13 ,7 ,0 ,0 ,0 ,0 ,0 ,23 ,1 ,4 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
