,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden
03251033, Schwarme,49 ,1 ,4 ,16 ,8 ,2 ,0 ,0 ,0 ,0 ,23 ,0 ,3 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,26 ,1 ,1 ,7 ,2 ,2 ,0 ,0 ,0 ,0 
03251034," Siedenburg, Flecken",25 ,1 ,4 ,8 ,5 ,3 ,0 ,1 ,2 ,0 ,12 ,1 ,3 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,1 ,4 ,2 ,3 ,0 ,1 ,1 ,0 
03251035, Staffhorst,14 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
03251036, Stemshorn,18 ,0 ,2 ,3 ,2 ,4 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,2 ,1 ,4 ,0 ,0 ,0 ,0 
03251037, Stuhr,610 ,6 ,51 ,199 ,129 ,58 ,0 ,3 ,9 ,4 ,321 ,2 ,33 ,127 ,92 ,18 ,0 ,1 ,6 ,4 ,289 ,4 ,18 ,72 ,37 ,40 ,0 ,2 ,3 ,1 
03251038, Sudwalde,26 ,1 ,3 ,7 ,4 ,1 ,0 ,0 ,0 ,0 ,10 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,0 ,6 ,3 ,1 ,0 ,0 ,0 ,0 
03251039, Süstedt,31 ,0 ,2 ,13 ,8 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
03251040," Sulingen, Stadt",466 ,12 ,58 ,135 ,79 ,67 ,2 ,7 ,12 ,6 ,124 ,6 ,24 ,48 ,32 ,6 ,0 ,1 ,1 ,0 ,342 ,7 ,34 ,87 ,47 ,60 ,2 ,6 ,11 ,6 
03251041," Syke, Stadt",550 ,11 ,66 ,154 ,97 ,76 ,2 ,6 ,13 ,6 ,220 ,4 ,32 ,79 ,57 ,13 ,0 ,1 ,2 ,2 ,330 ,7 ,34 ,76 ,41 ,63 ,2 ,4 ,11 ,4 
03251042," Twistringen, Stadt",297 ,6 ,37 ,73 ,44 ,23 ,0 ,1 ,5 ,3 ,98 ,1 ,16 ,33 ,24 ,4 ,0 ,1 ,1 ,0 ,199 ,5 ,21 ,40 ,19 ,19 ,0 ,1 ,4 ,3 
03251043, Varrel,37 ,1 ,5 ,14 ,8 ,2 ,0 ,0 ,1 ,0 ,19 ,0 ,2 ,7 ,6 ,1 ,0 ,0 ,0 ,0 ,18 ,0 ,2 ,7 ,2 ,1 ,0 ,0 ,1 ,0 
03251044, Wagenfeld,142 ,3 ,20 ,44 ,27 ,10 ,0 ,0 ,0 ,0 ,62 ,1 ,9 ,26 ,20 ,2 ,0 ,0 ,0 ,0 ,80 ,2 ,11 ,18 ,7 ,8 ,0 ,0 ,0 ,0 
03251045, Wehrbleck,11 ,1 ,1 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
03251046, Wetschen,28 ,1 ,4 ,8 ,3 ,0 ,0 ,0 ,0 ,0 ,13 ,1 ,4 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,0 ,6 ,2 ,0 ,0 ,0 ,0 ,0 
03251047, Weyhe,594 ,11 ,66 ,197 ,124 ,50 ,2 ,6 ,7 ,3 ,288 ,5 ,39 ,135 ,91 ,11 ,1 ,3 ,2 ,1 ,306 ,6 ,27 ,62 ,32 ,40 ,1 ,4 ,6 ,2 
03251048," Bruchhausen-Vilsen, Flecken",172 ,5 ,20 ,52 ,36 ,14 ,0 ,0 ,1 ,1 ,57 ,2 ,8 ,25 ,21 ,2 ,0 ,0 ,0 ,0 ,115 ,3 ,12 ,27 ,16 ,12 ,0 ,0 ,1 ,1 
03252, Hameln-Pyrmont,"6,217 ",112 ,650 ,"1,704 ","1,004 ",943 ,15 ,76 ,191 ,105 ,"1,838 ",29 ,239 ,758 ,525 ,147 ,2 ,15 ,44 ,28 ,"4,380 ",83 ,411 ,946 ,479 ,796 ,14 ,61 ,147 ,77 
03252001," Aerzen, Flecken",318 ,7 ,38 ,88 ,56 ,16 ,1 ,1 ,2 ,2 ,124 ,2 ,20 ,46 ,31 ,4 ,0 ,0 ,0 ,0 ,194 ,4 ,18 ,42 ,25 ,11 ,1 ,1 ,1 ,1 
03252002," Bad Münder am Deister, Stadt",593 ,9 ,56 ,199 ,128 ,76 ,2 ,5 ,19 ,11 ,261 ,4 ,23 ,131 ,98 ,20 ,0 ,1 ,9 ,8 ,332 ,6 ,32 ,67 ,30 ,56 ,1 ,4 ,10 ,3 
03252003," Bad Pyrmont, Stadt",781 ,9 ,58 ,222 ,136 ,101 ,1 ,5 ,24 ,13 ,241 ,4 ,28 ,100 ,70 ,19 ,0 ,1 ,6 ,2 ,540 ,5 ,30 ,122 ,66 ,82 ,1 ,4 ,18 ,11 
03252004," Coppenbrügge, Flecken",177 ,3 ,13 ,47 ,26 ,13 ,0 ,1 ,3 ,1 ,83 ,1 ,7 ,29 ,19 ,3 ,0 ,0 ,1 ,1 ,94 ,2 ,7 ,18 ,7 ,9 ,0 ,1 ,2 ,0 
03252005, Emmerthal,313 ,6 ,36 ,95 ,45 ,33 ,0 ,4 ,3 ,1 ,124 ,3 ,21 ,43 ,24 ,7 ,0 ,3 ,1 ,0 ,189 ,3 ,15 ,52 ,20 ,26 ,0 ,2 ,2 ,1 
03252006," Hameln, Stadt","3,128 ",62 ,351 ,773 ,438 ,611 ,11 ,54 ,121 ,64 ,635 ,9 ,88 ,249 ,166 ,67 ,1 ,8 ,18 ,12 ,"2,493 ",53 ,263 ,524 ,272 ,544 ,10 ,46 ,103 ,53 
03252007," Hessisch Oldendorf, Stadt",590 ,9 ,54 ,183 ,118 ,82 ,1 ,5 ,16 ,12 ,241 ,4 ,31 ,106 ,79 ,20 ,0 ,1 ,7 ,4 ,350 ,6 ,23 ,77 ,39 ,62 ,1 ,3 ,9 ,8 
03252008," Salzhemmendorf, Flecken",317 ,7 ,43 ,98 ,57 ,12 ,0 ,1 ,3 ,1 ,129 ,3 ,21 ,55 ,37 ,6 ,0 ,0 ,2 ,1 ,188 ,4 ,22 ,43 ,20 ,6 ,0 ,1 ,1 ,0 
03254, Hildesheim,"11,492 ",213 ,"1,118 ","3,324 ","1,895 ","1,369 ",23 ,105 ,261 ,129 ,"3,278 ",52 ,437 ,"1,415 ","1,018 ",176 ,2 ,20 ,54 ,40 ,"8,214 ",161 ,681 ,"1,909 ",877 ,"1,193 ",21 ,85 ,207 ,88 
03254001, Adenstedt,24 ,1 ,3 ,6 ,3 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,2 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,14 ,1 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,0 
03254002," Alfeld (Leine), Stadt",843 ,11 ,74 ,263 ,156 ,80 ,1 ,4 ,28 ,16 ,231 ,1 ,30 ,98 ,74 ,14 ,0 ,1 ,6 ,5 ,612 ,10 ,44 ,165 ,82 ,66 ,1 ,3 ,22 ,11 
03254003, Algermissen,179 ,4 ,18 ,57 ,36 ,16 ,0 ,1 ,4 ,4 ,88 ,2 ,13 ,34 ,22 ,4 ,0 ,0 ,1 ,1 ,91 ,1 ,5 ,23 ,14 ,12 ,0 ,0 ,3 ,3 
03254004, Almstedt,21 ,0 ,1 ,11 ,8 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,1 ,9 ,7 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
03254005," Bad Salzdetfurth, Stadt",442 ,11 ,51 ,134 ,78 ,27 ,1 ,3 ,6 ,3 ,143 ,1 ,16 ,65 ,47 ,6 ,0 ,1 ,2 ,1 ,298 ,10 ,35 ,70 ,32 ,20 ,1 ,2 ,5 ,2 
03254006, Banteln,48 ,1 ,5 ,16 ,11 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,2 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,27 ,1 ,3 ,5 ,3 ,0 ,0 ,0 ,0 ,0 
03254007, Betheln,29 ,1 ,3 ,10 ,7 ,1 ,0 ,0 ,0 ,0 ,10 ,1 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,2 ,7 ,4 ,1 ,0 ,0 ,0 ,0 
03254008," Bockenem, Stadt",354 ,7 ,34 ,139 ,93 ,14 ,0 ,0 ,3 ,2 ,140 ,3 ,17 ,76 ,57 ,2 ,0 ,0 ,1 ,0 ,213 ,4 ,16 ,63 ,35 ,12 ,0 ,0 ,2 ,2 
03254009, Brüggen,28 ,0 ,3 ,16 ,10 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,3 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,7 ,4 ,0 ,0 ,0 ,0 ,0 
03254010, Despetal,37 ,1 ,4 ,18 ,13 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,2 ,10 ,8 ,0 ,0 ,0 ,0 ,0 ,19 ,1 ,2 ,8 ,5 ,0 ,0 ,0 ,0 ,0 
03254011, Diekholzen,149 ,3 ,13 ,53 ,34 ,12 ,1 ,2 ,1 ,0 ,73 ,1 ,7 ,36 ,28 ,2 ,0 ,0 ,0 ,0 ,76 ,2 ,6 ,16 ,6 ,9 ,1 ,2 ,0 ,0 
03254012, Eberholzen,19 ,1 ,3 ,6 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
03254013," Eime, Flecken",72 ,0 ,8 ,24 ,17 ,2 ,0 ,0 ,1 ,0 ,30 ,0 ,5 ,13 ,9 ,1 ,0 ,0 ,1 ,0 ,43 ,0 ,3 ,11 ,8 ,2 ,0 ,0 ,0 ,0 
03254014," Elze, Stadt",345 ,8 ,41 ,94 ,59 ,30 ,1 ,4 ,8 ,4 ,107 ,1 ,14 ,45 ,35 ,5 ,0 ,0 ,2 ,1 ,238 ,7 ,27 ,49 ,24 ,25 ,1 ,4 ,6 ,2 
03254015, Everode,14 ,0 ,2 ,8 ,4 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,2 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
03254016, Freden (Leine),128 ,3 ,11 ,32 ,15 ,9 ,0 ,0 ,4 ,3 ,31 ,2 ,6 ,10 ,4 ,0 ,0 ,0 ,0 ,0 ,97 ,1 ,6 ,22 ,11 ,9 ,0 ,0 ,4 ,3 
03254017, Giesen,258 ,6 ,28 ,81 ,53 ,22 ,0 ,2 ,6 ,4 ,109 ,1 ,16 ,45 ,33 ,4 ,0 ,0 ,2 ,2 ,149 ,4 ,13 ,36 ,20 ,18 ,0 ,1 ,4 ,2 
03254018," Gronau (Leine), Stadt",250 ,2 ,20 ,84 ,48 ,14 ,0 ,2 ,2 ,2 ,71 ,0 ,8 ,31 ,21 ,2 ,0 ,0 ,0 ,0 ,179 ,2 ,12 ,53 ,27 ,13 ,0 ,2 ,2 ,2 
03254019, Harbarnsen,18 ,0 ,2 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
03254020, Harsum,277 ,6 ,26 ,103 ,64 ,12 ,0 ,1 ,3 ,3 ,132 ,3 ,17 ,64 ,47 ,5 ,0 ,1 ,2 ,2 ,145 ,3 ,9 ,40 ,18 ,7 ,0 ,0 ,1 ,1 
03254021," Hildesheim, Stadt","5,675 ",115 ,552 ,"1,424 ",748 ,945 ,16 ,67 ,160 ,69 ,"1,144 ",22 ,163 ,452 ,322 ,101 ,1 ,12 ,31 ,23 ,"4,530 ",93 ,388 ,973 ,426 ,844 ,15 ,55 ,129 ,46 
03254022, Holle,186 ,3 ,13 ,72 ,41 ,8 ,0 ,0 ,2 ,1 ,81 ,1 ,8 ,35 ,26 ,2 ,0 ,0 ,1 ,1 ,105 ,2 ,5 ,37 ,16 ,6 ,0 ,0 ,1 ,0 
03254023," Lamspringe, Flecken",103 ,1 ,9 ,31 ,18 ,8 ,0 ,0 ,1 ,1 ,35 ,0 ,3 ,16 ,11 ,1 ,0 ,0 ,0 ,0 ,68 ,1 ,5 ,15 ,7 ,7 ,0 ,0 ,1 ,1 
03254024, Landwehr,12 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
03254025, Neuhof,11 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
03254026, Nordstemmen,385 ,3 ,38 ,137 ,78 ,29 ,0 ,3 ,5 ,2 ,145 ,1 ,19 ,77 ,53 ,3 ,0 ,0 ,1 ,1 ,241 ,2 ,19 ,60 ,25 ,26 ,0 ,3 ,4 ,2 
03254027, Rheden,38 ,0 ,4 ,14 ,9 ,1 ,0 ,0 ,0 ,0 ,15 ,0 ,2 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,2 ,7 ,3 ,0 ,0 ,0 ,0 ,0 
03254028," Sarstedt, Stadt",727 ,12 ,64 ,230 ,121 ,99 ,2 ,11 ,19 ,8 ,242 ,2 ,27 ,103 ,70 ,17 ,0 ,3 ,3 ,1 ,486 ,9 ,37 ,127 ,51 ,82 ,2 ,7 ,16 ,7 
03254029, Schellerten,208 ,6 ,24 ,66 ,43 ,13 ,0 ,3 ,2 ,2 ,94 ,2 ,16 ,42 ,30 ,2 ,0 ,1 ,0 ,0 ,114 ,3 ,8 ,25 ,13 ,11 ,0 ,2 ,2 ,1 
03254030, Sehlem,30 ,0 ,3 ,10 ,7 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,1 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,2 ,4 ,2 ,1 ,0 ,0 ,0 ,0 
03254031, Sibbesse,82 ,1 ,10 ,24 ,15 ,4 ,0 ,1 ,0 ,0 ,35 ,1 ,5 ,17 ,13 ,1 ,0 ,0 ,0 ,0 ,47 ,0 ,6 ,7 ,2 ,4 ,0 ,1 ,0 ,0 
03254032, Söhlde,271 ,4 ,24 ,80 ,55 ,11 ,0 ,0 ,5 ,4 ,102 ,2 ,14 ,48 ,37 ,1 ,0 ,0 ,0 ,0 ,170 ,2 ,10 ,32 ,18 ,9 ,0 ,0 ,4 ,4 
03254033, Westfeld,25 ,0 ,3 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
03254034, Winzenburg,17 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
03254035, Woltershausen,27 ,0 ,3 ,10 ,4 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,2 ,5 ,2 ,1 ,0 ,0 ,0 ,0 
03254036, Coppengrave,21 ,0 ,2 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
03254037," Duingen, Flecken",90 ,1 ,11 ,23 ,14 ,6 ,0 ,0 ,2 ,1 ,34 ,0 ,6 ,14 ,10 ,2 ,0 ,0 ,0 ,0 ,56 ,1 ,5 ,10 ,4 ,4 ,0 ,0 ,1 ,1 
03254038, Hoyershausen,10 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
03254039, Marienhagen,24 ,0 ,5 ,9 ,3 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,2 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,3 ,5 ,2 ,0 ,0 ,0 ,0 ,0 
03254040, Weenzen,12 ,0 ,1 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
03255, Holzminden,"2,940 ",51 ,290 ,945 ,560 ,245 ,4 ,19 ,50 ,25 ,871 ,16 ,122 ,360 ,255 ,42 ,1 ,6 ,13 ,11 ,"2,070 ",35 ,168 ,585 ,305 ,204 ,3 ,13 ,37 ,14 
03255001, Arholzen,12 ,0 ,2 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
03255002," Bevern, Flecken",152 ,3 ,12 ,54 ,30 ,9 ,0 ,0 ,2 ,0 ,49 ,1 ,5 ,19 ,14 ,1 ,0 ,0 ,0 ,0 ,103 ,2 ,7 ,35 ,16 ,8 ,0 ,0 ,1 ,0 
03255003," Bodenwerder, Stadt",243 ,6 ,25 ,75 ,40 ,27 ,0 ,3 ,4 ,2 ,63 ,1 ,8 ,18 ,12 ,3 ,0 ,0 ,1 ,1 ,180 ,5 ,18 ,57 ,29 ,23 ,0 ,3 ,3 ,1 
03255004, Boffzen,98 ,2 ,9 ,29 ,18 ,11 ,0 ,0 ,5 ,2 ,29 ,0 ,5 ,14 ,9 ,3 ,0 ,0 ,3 ,2 ,69 ,1 ,4 ,15 ,9 ,8 ,0 ,0 ,2 ,0 
03255005, Brevörde,19 ,0 ,2 ,7 ,6 ,1 ,0 ,0 ,1 ,0 ,8 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,4 ,2 ,1 ,0 ,0 ,1 ,0 
03255007, Deensen,48 ,1 ,5 ,18 ,13 ,0 ,0 ,0 ,0 ,0 ,15 ,1 ,4 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,32 ,1 ,2 ,12 ,7 ,0 ,0 ,0 ,0 ,0 
03255008," Delligsen, Flecken",288 ,4 ,22 ,114 ,75 ,20 ,0 ,2 ,4 ,2 ,112 ,1 ,11 ,60 ,48 ,1 ,0 ,0 ,0 ,0 ,176 ,3 ,11 ,54 ,27 ,19 ,0 ,2 ,4 ,1 
03255009, Derental,19 ,0 ,2 ,7 ,5 ,1 ,0 ,0 ,0 ,0 ,9 ,0 ,2 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,0 
03255010, Dielmissen,32 ,1 ,3 ,11 ,4 ,2 ,0 ,0 ,1 ,1 ,12 ,1 ,3 ,4 ,2 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,0 ,8 ,2 ,2 ,0 ,0 ,1 ,1 
03255012, Eimen,32 ,1 ,2 ,11 ,7 ,0 ,0 ,0 ,0 ,0 ,12 ,1 ,1 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 
03255013," Eschershausen, Stadt",145 ,3 ,9 ,56 ,28 ,5 ,0 ,0 ,0 ,0 ,41 ,1 ,4 ,17 ,10 ,1 ,0 ,0 ,0 ,0 ,104 ,3 ,5 ,39 ,18 ,5 ,0 ,0 ,0 ,0 
03255014, Fürstenberg,37 ,0 ,2 ,8 ,3 ,6 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,0 ,25 ,0 ,1 ,5 ,1 ,5 ,0 ,0 ,0 ,0 
03255015, Golmbach,17 ,0 ,1 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
03255016, Halle,55 ,1 ,4 ,24 ,15 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,3 ,12 ,8 ,0 ,0 ,0 ,0 ,0 ,31 ,1 ,1 ,12 ,7 ,0 ,0 ,0 ,0 ,0 
03255017, Hehlen,52 ,1 ,8 ,16 ,7 ,4 ,0 ,2 ,0 ,0 ,17 ,0 ,2 ,5 ,4 ,1 ,0 ,0 ,0 ,0 ,35 ,1 ,5 ,11 ,3 ,3 ,0 ,2 ,0 ,0 
03255018, Heinade,34 ,0 ,2 ,14 ,8 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,0 ,8 ,4 ,0 ,0 ,0 ,0 ,0 
03255019, Heinsen,26 ,0 ,4 ,8 ,5 ,1 ,0 ,1 ,0 ,0 ,9 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,3 ,4 ,2 ,1 ,0 ,1 ,0 ,0 
03255020, Heyen,10 ,0 ,1 ,4 ,3 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
03255021, Holenberg,14 ,0 ,1 ,6 ,2 ,1 ,0 ,0 ,1 ,0 ,8 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,1 ,0 
03255022, Holzen,19 ,0 ,2 ,5 ,4 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,2 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,0 
03255023," Holzminden, Stadt","1,015 ",17 ,118 ,277 ,160 ,114 ,2 ,9 ,24 ,14 ,232 ,5 ,38 ,88 ,59 ,22 ,1 ,5 ,6 ,5 ,783 ,12 ,79 ,190 ,101 ,92 ,2 ,5 ,18 ,8 
03255025, Kirchbrak,29 ,2 ,3 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,17 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
03255026," Lauenförde, Flecken",112 ,1 ,12 ,35 ,21 ,6 ,0 ,0 ,1 ,0 ,31 ,0 ,7 ,10 ,7 ,1 ,0 ,0 ,0 ,0 ,81 ,1 ,5 ,25 ,14 ,4 ,0 ,0 ,1 ,0 
03255027, Lenne,18 ,0 ,1 ,9 ,6 ,1 ,0 ,0 ,1 ,0 ,10 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,4 ,2 ,1 ,0 ,0 ,1 ,0 
03255028, Lüerdissen,17 ,0 ,0 ,7 ,3 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,4 ,2 ,1 ,0 ,0 ,0 ,0 
03255030, Negenborn,22 ,0 ,1 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,0 
03255031," Ottenstein, Flecken",24 ,0 ,3 ,12 ,7 ,1 ,0 ,0 ,1 ,1 ,12 ,0 ,2 ,5 ,3 ,1 ,0 ,0 ,1 ,1 ,12 ,0 ,1 ,7 ,4 ,0 ,0 ,0 ,0 ,0 
03255032, Pegestorf,16 ,0 ,1 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 
03255033," Polle, Flecken",36 ,0 ,3 ,10 ,8 ,2 ,0 ,0 ,1 ,1 ,12 ,0 ,2 ,5 ,5 ,1 ,0 ,0 ,1 ,1 ,24 ,0 ,1 ,5 ,3 ,1 ,0 ,0 ,0 ,0 
03255034," Stadtoldendorf, Stadt",276 ,5 ,27 ,88 ,56 ,27 ,0 ,1 ,6 ,3 ,68 ,1 ,9 ,32 ,24 ,3 ,0 ,0 ,1 ,1 ,207 ,4 ,17 ,56 ,31 ,24 ,0 ,0 ,5 ,2 
03255035, Vahlbruch,10 ,0 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
03255036, Wangelnstedt,16 ,0 ,2 ,6 ,4 ,1 ,0 ,0 ,0 ,0 ,6 ,0 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
03256, Nienburg (Weser),"3,773 ",79 ,416 ,"1,200 ",743 ,384 ,8 ,33 ,86 ,44 ,"1,390 ",37 ,236 ,538 ,394 ,69 ,3 ,12 ,14 ,8 ,"2,383 ",42 ,180 ,661 ,348 ,314 ,5 ,21 ,72 ,35 
03256001, Balge,40 ,0 ,2 ,12 ,6 ,2 ,0 ,0 ,1 ,1 ,23 ,0 ,2 ,8 ,5 ,1 ,0 ,0 ,1 ,1 ,17 ,0 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 
03256002, Binnen,16 ,0 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,0 ,9 ,0 ,1 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
03256003," Bücken, Flecken",45 ,1 ,6 ,14 ,11 ,1 ,0 ,0 ,0 ,0 ,26 ,0 ,5 ,12 ,11 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 
03256004," Diepenau, Flecken",85 ,1 ,8 ,35 ,28 ,4 ,0 ,0 ,2 ,1 ,49 ,1 ,8 ,20 ,18 ,0 ,0 ,0 ,0 ,0 ,36 ,0 ,1 ,15 ,10 ,4 ,0 ,0 ,2 ,1 
03256005," Drakenburg, Flecken",53 ,2 ,8 ,20 ,13 ,2 ,1 ,1 ,0 ,0 ,23 ,1 ,6 ,9 ,8 ,1 ,1 ,1 ,0 ,0 ,30 ,1 ,2 ,11 ,4 ,1 ,0 ,0 ,0 ,0 
